latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.22862,32.49626,327.18,3.08,1.67,2024-02-02,1218,A,76,6.1NRT,300.91,39.28,D
5.20036,18.17152,324.65,2.32,1.47,2024-02-02,1218,A,74,6.1NRT,300,51.05,D
7.49411,34.21567,325.46,4.25,1.91,2024-02-02,1218,A,55,6.1NRT,293.04,111.36,D
7.35946,33.15908,333.28,3.49,1.76,2024-02-02,1218,A,83,6.1NRT,295.46,136.79,D
7.35549,33.1282,329.32,3.47,1.75,2024-02-02,1218,A,79,6.1NRT,296.77,104.32,D
5.62619,20.82941,332.66,1.43,1.18,2024-02-02,1218,A,83,6.1NRT,303.92,36.73,D
5.51054,20.07516,319.55,1.63,1.26,2024-02-02,1218,A,63,6.1NRT,302.11,18.02,D
5.31602,18.82265,315.64,2.05,1.39,2024-02-02,1218,A,48,6.1NRT,301.12,15.18,D
5.27237,18.54425,331.94,2.16,1.43,2024-02-02,1218,A,82,6.1NRT,300.89,69.45,D
5.26943,18.52554,320.95,2.17,1.43,2024-02-02,1218,A,55,6.1NRT,299.37,29.75,D
7.40628,33.15314,356.86,3.49,1.76,2024-02-02,1218,A,98,6.1NRT,295.41,404.04,D
7.4022,33.12227,326.37,3.47,1.75,2024-02-02,1218,A,65,6.1NRT,294.31,72.01,D
5.82058,21.91628,332.81,1.21,1.1,2024-02-02,1218,A,83,6.1NRT,306.13,26.73,D
5.81899,21.90554,334.67,1.22,1.1,2024-02-02,1218,A,84,6.1NRT,307.16,30,D
7.42189,33.15118,343.75,3.49,1.76,2024-02-02,1218,A,91,6.1NRT,294.75,228.97,D
5.7848,21.60755,331.65,1.27,1.12,2024-02-02,1218,A,81,6.1NRT,304.75,27.59,D
5.78315,21.59636,325.47,1.27,1.12,2024-02-02,1218,A,74,6.1NRT,305.43,16.99,D
5.68678,20.94824,319.01,1.4,1.17,2024-02-02,1218,A,52,6.1NRT,303.19,8.38,D
7.49667,34.21071,325.66,4.25,1.91,2024-02-02,1218,A,57,6.1NRT,293.44,115.69,D
5.78447,21.60211,329.11,1.27,1.12,2024-02-02,1218,A,79,6.1NRT,305.32,23.52,D
6.03665,23.20055,320.97,1.06,1.03,2024-02-02,1218,A,52,6.1NRT,304.08,9.07,D
7.40015,33.14903,326.66,3.49,1.76,2024-02-02,1218,A,36,6.1NRT,294.43,73.66,D
5.95833,22.61453,321.83,1.11,1.05,2024-02-02,1218,A,63,6.1NRT,303.98,10.74,D
7.41575,33.14702,357.69,3.49,1.76,2024-02-02,1218,A,98,6.1NRT,295.33,417.97,D
6.54244,26.58019,330.4,1.12,1.06,2024-02-02,1218,A,68,6.1NRT,308.23,15.29,D
4.8283,15.40709,313.78,3.92,1.84,2024-02-02,1218,A,26,6.1NRT,299.44,31.99,D
7.46351,33.39877,324.19,3.66,1.79,2024-02-02,1218,A,72,6.1NRT,296.27,81.73,D
7.4353,33.17609,324.75,3.51,1.76,2024-02-02,1218,A,59,6.1NRT,294.67,71.25,D
7.43136,33.14502,324.47,3.49,1.76,2024-02-02,1218,A,66,6.1NRT,294.39,67.39,D
5.79295,21.39132,319.42,1.31,1.13,2024-02-02,1218,A,62,6.1NRT,303.19,11.25,D
5.32089,18.27215,322.3,2.27,1.46,2024-02-02,1218,A,71,6.1NRT,304.19,33.05,D
7.05826,30.09228,342.17,1.96,1.37,2024-02-02,1218,A,88,6.1NRT,299.46,96.93,D
7.0559,30.07486,328.52,1.96,1.37,2024-02-02,1218,A,61,6.1NRT,301.75,35.55,D
6.94177,29.23823,328.72,1.68,1.27,2024-02-02,1218,A,77,6.1NRT,302.94,25.57,D
5.81822,21.42267,321.65,1.3,1.13,2024-02-02,1218,A,67,6.1NRT,303.7,13.17,D
7.07041,30.09065,345.02,1.96,1.37,2024-02-02,1218,A,90,6.1NRT,300.3,110.94,D
7.06803,30.07323,327.53,1.96,1.37,2024-02-02,1218,A,32,6.1NRT,302.54,32.45,D
7.06565,30.05588,326.36,1.95,1.36,2024-02-02,1218,A,56,6.1NRT,304.54,25.14,D
6.70655,27.46961,338.25,1.26,1.11,2024-02-02,1218,A,85,6.1NRT,303.18,34.86,D
6.10489,23.28553,328.95,1.05,1.02,2024-02-02,1218,A,79,6.1NRT,303.7,16.38,D
6.10353,23.27626,343.5,1.05,1.02,2024-02-02,1218,A,91,6.1NRT,307.46,40.49,D
5.41774,18.72631,323.04,2.08,1.4,2024-02-02,1218,A,71,6.1NRT,300.83,35.25,D
5.41491,18.70799,315.62,2.09,1.41,2024-02-02,1218,A,49,6.1NRT,301.3,15.78,D
5.39183,18.55897,318.39,2.15,1.42,2024-02-02,1218,A,62,6.1NRT,303.58,21.11,D
7.08255,30.08902,332.81,1.96,1.37,2024-02-02,1218,A,63,6.1NRT,300.98,58.9,D
7.08015,30.07161,326.55,1.96,1.37,2024-02-02,1218,A,32,6.1NRT,301.7,30.92,D
6.04593,22.821,337.84,1.09,1.04,2024-02-02,1218,A,87,6.1NRT,304.13,33.17,D
6.04449,22.81126,332.09,1.09,1.04,2024-02-02,1218,A,82,6.1NRT,302.96,24.49,D
5.82095,21.30378,315.75,1.32,1.14,2024-02-02,1218,A,42,6.1NRT,302.25,7.43,D
5.35701,18.16318,317.08,2.31,1.47,2024-02-02,1218,A,39,6.1NRT,302.24,16.18,D
7.46998,33.22748,318.82,3.55,1.77,2024-02-02,1218,A,37,6.1NRT,295.4,36.51,D
5.39291,18.55189,319.95,2.15,1.42,2024-02-02,1218,A,63,6.1NRT,303.01,24.01,D
7.08744,30.08101,327.01,1.96,1.37,2024-02-02,1218,A,27,6.1NRT,301.2,38.53,D
6.01011,22.40637,322.84,1.14,1.06,2024-02-02,1218,A,53,6.1NRT,304.13,12.56,D
6.00858,22.39627,329.47,1.14,1.06,2024-02-02,1218,A,75,6.1NRT,303.86,21.5,D
5.65747,20.05496,322.54,1.62,1.25,2024-02-02,1218,A,69,6.1NRT,300.73,21.98,D
5.48311,18.87556,315.75,2.02,1.38,2024-02-02,1218,A,43,6.1NRT,301.13,13.71,D
5.68628,20.09411,334.21,1.61,1.25,2024-02-02,1218,A,84,6.1NRT,303.03,49.09,D
6.0979,22.73707,326.22,1.1,1.04,2024-02-02,1218,A,75,6.1NRT,302.06,19.08,D
6.09646,22.72739,316.43,1.1,1.05,2024-02-02,1218,A,44,6.1NRT,301.1,7.95,D
5.88381,21.31141,335.61,1.32,1.14,2024-02-02,1218,A,85,6.1NRT,305.67,37.27,D
5.88203,21.29973,357.69,1.32,1.14,2024-02-02,1218,A,98,6.1NRT,307.71,104.23,D
5.88025,21.28798,318.77,1.32,1.14,2024-02-02,1218,A,50,6.1NRT,302.63,8.66,D
5.50767,18.8722,319.25,2.02,1.38,2024-02-02,1218,A,63,6.1NRT,301.73,21.02,D
5.50486,18.85427,327.76,2.02,1.39,2024-02-02,1218,A,78,6.1NRT,302.06,46.48,D
7.65957,33.95773,317.83,4.08,1.87,2024-02-02,1218,A,59,6.1NRT,295.44,60.78,D
7.65497,33.9217,326.27,4.05,1.87,2024-02-02,1218,A,76,6.1NRT,295.09,124.83,D
7.13642,29.98633,327.76,1.93,1.36,2024-02-02,1218,A,38,6.1NRT,302.86,31.8,D
7.13409,29.96919,333.04,1.93,1.36,2024-02-02,1218,A,68,6.1NRT,302.33,46.39,D
6.73161,27.05991,344.88,1.19,1.09,2024-02-02,1218,A,91,6.1NRT,304.71,48.36,D
4.91381,15.05817,315.57,4.17,1.89,2024-02-02,1218,A,53,6.1NRT,294.45,59.25,D
6.74125,27.0585,334.85,1.19,1.09,2024-02-02,1218,A,82,6.1NRT,305.41,27.56,D
5.933,21.43365,318.82,1.29,1.13,2024-02-02,1218,A,54,6.1NRT,303.39,9,D
5.79691,20.52646,324.21,1.49,1.21,2024-02-02,1218,A,72,6.1NRT,305.41,17.45,D
5.73271,20.10161,322.34,1.61,1.25,2024-02-02,1218,A,67,6.1NRT,302.77,20.67,D
5.73055,20.0873,327.69,1.61,1.25,2024-02-02,1218,A,77,6.1NRT,304.61,31.51,D
5.58153,19.1087,317.52,1.93,1.36,2024-02-02,1218,A,57,6.1NRT,303.8,16.8,D
5.71984,19.94106,322.55,1.65,1.26,2024-02-02,1218,A,69,6.1NRT,302.59,22.24,D
5.80014,20.52068,325.12,1.49,1.21,2024-02-02,1218,A,67,6.1NRT,305.01,18.46,D
5.73296,20.09632,326.77,1.61,1.25,2024-02-02,1218,A,76,6.1NRT,303.52,29.29,D
5.73068,20.08202,319.65,1.61,1.25,2024-02-02,1218,A,53,6.1NRT,304.65,13.07,D
7.6636,33.9525,320.44,4.08,1.87,2024-02-02,1218,A,66,6.1NRT,295.36,79.16,D
7.65924,33.91642,324.12,4.05,1.87,2024-02-02,1218,A,73,6.1NRT,295.11,107.11,D
5.93581,21.32155,322.36,1.31,1.14,2024-02-02,1218,A,69,6.1NRT,304.01,14.12,D
5.72123,19.95059,318.96,1.65,1.26,2024-02-02,1218,A,62,6.1NRT,301.83,15.86,D
5.71893,19.93608,316.85,1.65,1.26,2024-02-02,1218,A,54,6.1NRT,302.23,12.34,D
4.91815,15.05331,322.27,4.17,1.89,2024-02-02,1218,A,72,6.1NRT,294.76,111.07,D
6.70069,26.46392,327.5,1.11,1.05,2024-02-02,1218,A,74,6.1NRT,304.74,12.91,D
6.69517,26.42439,332.23,1.11,1.05,2024-02-02,1218,A,76,6.1NRT,306.55,22.69,D
5.99123,21.61545,321.65,1.26,1.11,2024-02-02,1218,A,58,6.1NRT,306.19,7.94,D
5.82559,20.54359,340.85,1.49,1.2,2024-02-02,1218,A,89,6.1NRT,304.41,58.39,D
5.82355,20.53047,330.7,1.49,1.21,2024-02-02,1218,A,81,6.1NRT,304.14,32.55,D
5.70461,19.77251,318.17,1.7,1.28,2024-02-02,1218,A,60,6.1NRT,301.74,16.06,D
5.5707,18.9295,323.07,1.99,1.38,2024-02-02,1218,A,72,6.1NRT,302.95,30.05,D
6.2624,23.35385,329.63,1.04,1.02,2024-02-02,1218,A,79,6.1NRT,303.39,19.13,D
5.77493,20.1477,318.25,1.59,1.24,2024-02-02,1218,A,59,6.1NRT,302.14,14.91,D
5.58284,18.92745,318.14,1.99,1.38,2024-02-02,1218,A,51,6.1NRT,302.92,16.53,D
6.27143,23.35251,341.04,1.04,1.02,2024-02-02,1218,A,89,6.1NRT,306.16,37.13,D
6.28045,23.35111,324.08,1.04,1.02,2024-02-02,1218,A,72,6.1NRT,303.82,12.06,D
6.27909,23.34185,335.03,1.04,1.02,2024-02-02,1218,A,85,6.1NRT,306.23,26.31,D
5.87151,20.62953,319.37,1.46,1.2,2024-02-02,1218,A,58,6.1NRT,304.09,10.57,D
5.77491,20.00166,316.74,1.63,1.26,2024-02-02,1218,A,50,6.1NRT,302.6,8.41,D
5.72684,19.69118,315.89,1.73,1.29,2024-02-02,1218,A,45,6.1NRT,300.8,13.49,D
5.38671,17.52876,316.58,2.6,1.55,2024-02-02,1218,A,58,6.1NRT,300.47,24.77,D
5.38308,17.50598,315.72,2.61,1.55,2024-02-02,1218,A,55,6.1NRT,300.44,20.42,D
5.37205,17.43679,320.51,2.64,1.56,2024-02-02,1218,A,68,6.1NRT,302.92,38.77,D
6.97214,28.1278,330.6,1.4,1.17,2024-02-02,1218,A,77,6.1NRT,304.18,26.61,D
6.22665,22.86003,317.88,1.08,1.04,2024-02-02,1218,A,56,6.1NRT,299.98,8.69,D
6.22523,22.85042,318.75,1.08,1.04,2024-02-02,1218,A,53,6.1NRT,301.08,9.11,D
5.87492,20.50914,323.24,1.49,1.21,2024-02-02,1218,A,71,6.1NRT,304.94,16.3,D
5.87294,20.49611,320.82,1.5,1.21,2024-02-02,1218,A,50,6.1NRT,304.35,11.99,D
5.62881,18.90238,318.34,2,1.38,2024-02-02,1218,A,61,6.1NRT,301.89,21.81,D
6.2443,22.91611,332.04,1.08,1.04,2024-02-02,1218,A,82,6.1NRT,301.14,26.58,D
6.24289,22.90653,326.58,1.08,1.04,2024-02-02,1218,A,75,6.1NRT,301.23,18.57,D
6.18849,22.53738,318.76,1.12,1.05,2024-02-02,1218,A,47,6.1NRT,303.32,7.65,D
7.67028,32.97733,322.84,3.41,1.74,2024-02-02,1218,A,57,6.1NRT,296.65,60.98,D
6.25347,22.91469,324.03,1.08,1.04,2024-02-02,1218,A,72,6.1NRT,300.29,16.83,D
6.25206,22.90513,316.31,1.08,1.04,2024-02-02,1218,A,47,6.1NRT,299.68,8.03,D
5.98646,21.10879,328.06,1.35,1.15,2024-02-02,1218,A,76,6.1NRT,305.65,21.1,D
6.30024,23.17102,323,1.05,1.02,2024-02-02,1218,A,47,6.1NRT,304.49,12.48,D
6.29884,23.16167,337.54,1.05,1.03,2024-02-02,1218,A,87,6.1NRT,303.48,32.55,D
6.30373,23.1322,321.05,1.06,1.03,2024-02-02,1218,A,54,6.1NRT,302.44,9.62,D
6.30234,23.12287,320.47,1.06,1.03,2024-02-02,1218,A,41,6.1NRT,302.74,9.49,D
6.04676,21.43923,316.82,1.29,1.13,2024-02-02,1218,A,54,6.1NRT,302.51,8.15,D
5.99626,21.11298,339.67,1.35,1.15,2024-02-02,1218,A,88,6.1NRT,305.1,50.04,D
5.9944,21.10099,326.99,1.35,1.15,2024-02-02,1218,A,71,6.1NRT,304.77,20.96,D
6.0497,21.39199,321.84,1.29,1.13,2024-02-02,1218,A,62,6.1NRT,305.88,11.98,D
6.04794,21.38054,319.72,1.3,1.13,2024-02-02,1218,A,54,6.1NRT,304.78,9,D
6.00645,21.11135,331.2,1.35,1.15,2024-02-02,1218,A,81,6.1NRT,303.49,31.97,D
5.94742,20.73047,318.6,1.44,1.19,2024-02-02,1218,A,51,6.1NRT,303.21,9.93,D
7.671,33.00019,322.82,3.43,1.74,2024-02-02,1218,A,70,6.1NRT,296.54,60.41,D
7.66719,32.96982,317.22,3.41,1.74,2024-02-02,1218,A,38,6.1NRT,296.54,31.62,D
7.82598,34.11127,323.96,4.22,1.9,2024-02-02,1218,A,72,6.1NRT,294.79,91.63,D
7.82135,34.07396,341.46,4.19,1.9,2024-02-02,1218,A,90,6.1NRT,295.48,287.61,D
6.32964,23.11879,325.5,1.06,1.03,2024-02-02,1218,A,63,6.1NRT,305.09,13.62,D
6.20632,22.29217,319.31,1.15,1.07,2024-02-02,1218,A,55,6.1NRT,303.52,9.7,D
7.83818,34.07189,340.88,4.19,1.9,2024-02-02,1218,A,89,6.1NRT,295.7,275.47,D
6.33873,23.11744,321.22,1.06,1.03,2024-02-02,1218,A,40,6.1NRT,303.72,8.66,D
6.26781,22.63943,317.74,1.1,1.05,2024-02-02,1218,A,53,6.1NRT,301.75,8.23,D
6.26636,22.62964,321.23,1.1,1.05,2024-02-02,1218,A,67,6.1NRT,300.73,11.88,D
5.94709,20.51811,321.15,1.49,1.2,2024-02-02,1218,A,51,6.1NRT,305.83,14.6,D
5.64537,18.57789,319.65,2.12,1.41,2024-02-02,1218,A,53,6.1NRT,301.91,24.8,D
7.53027,31.56121,368.92,2.62,1.55,2024-02-02,1218,A,100,6.1NRT,293.7,399.07,D
7.5272,31.53802,371.83,2.61,1.55,2024-02-02,1218,A,100,6.1NRT,300.73,437.93,D
6.08274,21.33979,319.4,1.3,1.13,2024-02-02,1218,A,59,6.1NRT,304.51,10.17,D
5.95775,20.51644,322.37,1.49,1.2,2024-02-02,1218,A,66,6.1NRT,303.58,17.84,D
5.91668,20.24787,318.26,1.56,1.23,2024-02-02,1218,A,60,6.1NRT,302.28,15.58,D
5.8205,19.62242,319.97,1.74,1.29,2024-02-02,1218,A,63,6.1NRT,304.07,15.14,D
5.65785,18.57579,318.37,2.12,1.41,2024-02-02,1218,A,44,6.1NRT,300.73,22.87,D
5.36854,16.74599,328.39,3,1.65,2024-02-02,1218,A,80,6.1NRT,301.74,88.1,D
5.88,19.93433,320.24,1.65,1.26,2024-02-02,1218,A,66,6.1NRT,301.14,20.22,D
6.31715,22.78099,321.71,1.09,1.04,2024-02-02,1218,A,68,6.1NRT,301.57,12.71,D
6.02353,20.80821,332.38,1.42,1.18,2024-02-02,1218,A,82,6.1NRT,305.69,35.37,D
6.02165,20.7957,320.9,1.42,1.18,2024-02-02,1218,A,66,6.1NRT,304.32,13.37,D
5.55825,17.76761,318.02,2.47,1.51,2024-02-02,1218,A,63,6.1NRT,301.16,27.76,D
5.55485,17.74575,315.88,2.48,1.52,2024-02-02,1218,A,56,6.1NRT,301.44,21.93,D
7.95031,34.40783,327.04,4.47,1.94,2024-02-02,1218,A,61,6.1NRT,295.13,131.91,D
6.19197,21.8682,320.82,1.21,1.09,2024-02-02,1218,A,54,6.1NRT,302.85,11.61,D
5.96363,20.33776,320.08,1.53,1.22,2024-02-02,1218,A,65,6.1NRT,303.23,14.6,D
7.84128,34.06675,323.12,4.19,1.9,2024-02-02,1218,A,48,6.1NRT,295.59,79.37,D
6.14996,21.57902,317.92,1.26,1.11,2024-02-02,1218,A,49,6.1NRT,303.71,7.15,D
5.37369,16.76733,316.38,2.99,1.64,2024-02-02,1218,A,59,6.1NRT,300.42,28.73,D
5.36933,16.74128,325.08,3,1.65,2024-02-02,1218,A,76,6.1NRT,301.69,70.07,D
6.24819,22.15484,317.77,1.16,1.07,2024-02-02,1218,A,37,6.1NRT,303.43,9.33,D
5.96799,20.34558,317.7,1.53,1.22,2024-02-02,1218,A,59,6.1NRT,303.42,11.62,D
5.55291,17.76342,318.35,2.47,1.51,2024-02-02,1218,A,65,6.1NRT,301.14,28.67,D
6.81972,25.99951,368.09,1.07,1.03,2024-02-02,1218,A,100,6.1NRT,306.36,107.91,D
6.28243,22.31665,317.69,1.14,1.06,2024-02-02,1218,A,23,6.1NRT,304.65,8.73,D
6.01593,20.58165,316.45,1.47,1.2,2024-02-02,1218,A,51,6.1NRT,302.6,9.36,D
6.01391,20.5687,315.99,1.47,1.2,2024-02-02,1218,A,50,6.1NRT,301.9,9.29,D
5.86083,19.59511,331.65,1.75,1.3,2024-02-02,1218,A,82,6.1NRT,302.3,49.72,D
5.85841,19.57982,357.74,1.75,1.3,2024-02-02,1218,A,98,6.1NRT,303.06,163.16,D
5.83853,19.45449,316.54,1.79,1.31,2024-02-02,1218,A,56,6.1NRT,301.67,15.34,D
7.75479,32.95377,319.27,3.41,1.74,2024-02-02,1218,A,61,6.1NRT,296.75,33.92,D
7.75101,32.92354,323.13,3.39,1.74,2024-02-02,1218,A,70,6.1NRT,297.41,55.58,D
6.83021,26.0077,348.71,1.07,1.03,2024-02-02,1218,A,94,6.1NRT,305.1,48.81,D
6.82887,25.99823,404.11,1.07,1.03,2024-02-02,1218,A,100,6.1NRT,311.6,292.33,D
5.70275,18.52499,317.57,2.13,1.42,2024-02-02,1218,A,62,6.1NRT,300.14,27.64,D
5.53289,17.47022,316.74,2.61,1.55,2024-02-02,1218,A,59,6.1NRT,302.46,20.36,D
5.52164,17.40088,322.05,2.64,1.56,2024-02-02,1218,A,51,6.1NRT,302.86,35.19,D
7.95595,34.44238,324.5,4.5,1.95,2024-02-02,1218,A,74,6.1NRT,294.38,120.13,D
7.9511,34.40289,324.06,4.47,1.94,2024-02-02,1218,A,73,6.1NRT,294.95,112.76,D
6.88156,26.30526,332.86,1.1,1.05,2024-02-02,1218,A,76,6.1NRT,302.89,22.63,D
6.84072,26.01591,330.65,1.07,1.03,2024-02-02,1218,A,53,6.1NRT,305.56,16.61,D
6.83803,25.99689,328.35,1.07,1.03,2024-02-02,1218,A,45,6.1NRT,304.51,13.59,D
5.80251,19.07419,320.13,1.92,1.35,2024-02-02,1218,A,52,6.1NRT,304.48,14.52,D
5.79986,19.0574,325.49,1.93,1.36,2024-02-02,1218,A,74,6.1NRT,303.97,30.3,D
5.53543,17.39881,321.18,2.64,1.56,2024-02-02,1218,A,69,6.1NRT,302.51,32.92,D
5.5317,17.37564,321.24,2.65,1.56,2024-02-02,1218,A,70,6.1NRT,302.63,33.52,D
5.52041,17.3056,320.09,2.69,1.57,2024-02-02,1218,A,68,6.1NRT,302.08,33.6,D
6.85122,26.02405,328.09,1.07,1.03,2024-02-02,1218,A,50,6.1NRT,304.37,14.05,D
6.84987,26.01456,326.67,1.07,1.03,2024-02-02,1218,A,26,6.1NRT,303.7,10.56,D
6.24206,21.855,317.5,1.21,1.09,2024-02-02,1218,A,54,6.1NRT,303.77,8.33,D
5.79843,18.96989,319.37,1.96,1.37,2024-02-02,1218,A,65,6.1NRT,303.13,23.2,D
5.79032,18.91816,317.01,1.98,1.37,2024-02-02,1218,A,50,6.1NRT,301.1,17.22,D
5.7876,18.90083,330.04,1.98,1.37,2024-02-02,1218,A,81,6.1NRT,302.25,55.48,D
7.61521,31.52146,341.15,2.61,1.55,2024-02-02,1218,A,89,6.1NRT,301.8,121.29,D
7.62898,31.51967,330.5,2.61,1.55,2024-02-02,1218,A,79,6.1NRT,302.28,54.45,D
6.86549,25.99296,328.9,1.07,1.03,2024-02-02,1218,A,41,6.1NRT,304.04,12.39,D
6.86414,25.98349,342.47,1.07,1.03,2024-02-02,1218,A,89,6.1NRT,304.8,35.27,D
6.36801,22.56869,317.37,1.11,1.05,2024-02-02,1218,A,57,6.1NRT,300.69,8.78,D
6.36655,22.55883,321.77,1.11,1.05,2024-02-02,1218,A,69,6.1NRT,301.09,13.63,D
7.61829,31.33585,331.99,2.52,1.53,2024-02-02,1218,A,81,6.1NRT,298.21,84.51,D
7.61528,31.31354,319.57,2.51,1.52,2024-02-02,1218,A,34,6.1NRT,298.27,34.79,D
6.87465,25.99167,337.12,1.07,1.03,2024-02-02,1218,A,85,6.1NRT,306.21,26.54,D
6.70275,24.79593,323.9,1,1,2024-02-02,1218,A,59,6.1NRT,303.51,10.84,D
6.70146,24.78703,320.93,1,1,2024-02-02,1218,A,35,6.1NRT,302.61,7.32,D
6.70017,24.77813,321.6,1,1,2024-02-02,1218,A,33,6.1NRT,304.07,7.46,D
6.17944,21.23647,320.61,1.32,1.14,2024-02-02,1218,A,67,6.1NRT,304.7,10.75,D
5.88602,19.29891,314.67,1.84,1.33,2024-02-02,1218,A,43,6.1NRT,300.42,14.62,D
5.82134,18.87756,320.19,1.99,1.38,2024-02-02,1218,A,67,6.1NRT,302.23,27.4,D
5.81861,18.85979,314.52,2,1.38,2024-02-02,1218,A,44,6.1NRT,301.61,13.81,D
5.1691,14.73409,321.65,4.38,1.93,2024-02-02,1218,A,71,6.1NRT,295.29,107.4,D
5.1629,14.69557,326.07,4.41,1.93,2024-02-02,1218,A,77,6.1NRT,295.23,149.76,D
6.88517,25.99985,328.92,1.07,1.03,2024-02-02,1218,A,55,6.1NRT,305.31,13.92,D
7.77639,32.76173,344.91,3.3,1.72,2024-02-02,1218,A,92,6.1NRT,291.86,220.22,D
7.77283,32.73249,334.71,3.28,1.71,2024-02-02,1218,A,84,6.1NRT,294.66,123.4,D
7.62532,31.53632,331.75,2.62,1.55,2024-02-02,1218,A,80,6.1NRT,302.82,63.03,D
7.62242,31.51309,329.99,2.61,1.55,2024-02-02,1218,A,79,6.1NRT,301.69,51.99,D
5.88398,19.30903,317.16,1.83,1.33,2024-02-02,1218,A,58,6.1NRT,300.78,18.3,D
7.61318,31.32907,336.04,2.52,1.53,2024-02-02,1218,A,85,6.1NRT,298.33,107.38,D
5.8254,18.86996,320.62,1.99,1.38,2024-02-02,1218,A,68,6.1NRT,301.71,27.44,D
6.52464,23.31464,317.72,1.04,1.02,2024-02-02,1218,A,39,6.1NRT,302.01,7.22,D
6.36752,22.26589,320.47,1.15,1.07,2024-02-02,1218,A,55,6.1NRT,303.36,9.66,D
6.71747,24.56944,320.76,1,1,2024-02-02,1218,A,30,6.1NRT,305.4,6.29,D
6.53775,23.3409,330.14,1.04,1.02,2024-02-02,1218,A,61,6.1NRT,306.27,19.61,D
6.47113,22.89236,316.92,1.07,1.03,2024-02-02,1218,A,58,6.1NRT,299.39,10.11,D
6.46971,22.88283,331.25,1.07,1.03,2024-02-02,1218,A,82,6.1NRT,300.04,27.62,D
6.29763,21.74083,319.61,1.22,1.1,2024-02-02,1218,A,61,6.1NRT,302.4,10.86,D
6.29598,21.72997,317,1.23,1.1,2024-02-02,1218,A,44,6.1NRT,302.83,7.85,D
6.20047,21.10589,331.65,1.34,1.15,2024-02-02,1218,A,82,6.1NRT,304.15,31.3,D
6.19865,21.09401,330.55,1.35,1.15,2024-02-02,1218,A,81,6.1NRT,303.43,30.81,D
5.60302,17.3332,322.58,2.66,1.57,2024-02-02,1218,A,73,6.1NRT,303.33,42.43,D
5.59921,17.30979,317.49,2.68,1.57,2024-02-02,1218,A,63,6.1NRT,303.33,23.29,D
5.17236,14.72605,327.27,4.38,1.93,2024-02-02,1218,A,79,6.1NRT,295.57,159.23,D
5.16593,14.68775,319.82,4.41,1.93,2024-02-02,1218,A,68,6.1NRT,295.21,93.39,D
7.83734,32.75392,328.82,3.3,1.72,2024-02-02,1218,A,78,6.1NRT,297.11,87.99,D
6.71992,24.52377,327.04,1,1,2024-02-02,1218,A,70,6.1NRT,304.92,12.66,D
6.54813,23.34879,322.69,1.04,1.02,2024-02-02,1218,A,30,6.1NRT,304.42,10.29,D
6.54677,23.33957,340.03,1.04,1.02,2024-02-02,1218,A,89,6.1NRT,305.58,34.34,D
6.5454,23.33034,325.08,1.04,1.02,2024-02-02,1218,A,31,6.1NRT,302.98,11.72,D
6.38641,22.26307,321.04,1.15,1.07,2024-02-02,1218,A,45,6.1NRT,305.55,11.02,D
6.32372,21.84729,315.57,1.21,1.09,2024-02-02,1218,A,49,6.1NRT,301.58,7.39,D
6.13276,20.59749,320.06,1.46,1.19,2024-02-02,1218,A,58,6.1NRT,305.36,10.23,D
7.66159,31.27734,350.96,2.5,1.52,2024-02-02,1218,A,95,6.1NRT,296.14,215.13,D
7.65868,31.25518,334.89,2.49,1.52,2024-02-02,1218,A,84,6.1NRT,294.58,109.48,D
6.55713,23.34738,322.78,1.04,1.02,2024-02-02,1218,A,58,6.1NRT,303.67,10.42,D
6.55578,23.33818,320.91,1.04,1.02,2024-02-02,1218,A,41,6.1NRT,303.67,8.06,D
6.30227,21.63955,315.87,1.24,1.11,2024-02-02,1218,A,52,6.1NRT,301.31,8.02,D
6.30061,21.62856,316.56,1.24,1.11,2024-02-02,1218,A,55,6.1NRT,302.49,9.23,D
7.6751,31.27559,374.69,2.5,1.52,2024-02-02,1218,A,100,6.1NRT,299.37,472.32,D
7.67217,31.25343,368.74,2.49,1.52,2024-02-02,1218,A,100,6.1NRT,299.73,397.14,D
7.24427,28.09634,324.39,1.4,1.17,2024-02-02,1218,A,66,6.1NRT,302.79,14.31,D
6.92484,25.82397,323.59,1.06,1.03,2024-02-02,1218,A,45,6.1NRT,304.37,11.38,D
6.92351,25.8146,325.88,1.06,1.03,2024-02-02,1218,A,66,6.1NRT,302,14.07,D
6.55802,23.29076,320.59,1.04,1.02,2024-02-02,1218,A,58,6.1NRT,303.09,8.37,D
6.16365,20.65829,319.82,1.44,1.19,2024-02-02,1218,A,63,6.1NRT,305.21,8.72,D
7.69456,31.31836,339.87,2.52,1.53,2024-02-02,1218,A,88,6.1NRT,298.57,117.68,D
5.62809,17.13297,317.16,2.76,1.59,2024-02-02,1218,A,62,6.1NRT,300.73,31.46,D
5.62421,17.10844,315.6,2.78,1.59,2024-02-02,1218,A,57,6.1NRT,300.61,25.65,D
7.80755,32.05999,339.03,2.9,1.62,2024-02-02,1218,A,87,6.1NRT,300.21,124.78,D
6.38283,21.97856,322.1,1.19,1.08,2024-02-02,1218,A,70,6.1NRT,304.89,12.85,D
6.27777,21.2744,322.39,1.31,1.13,2024-02-02,1218,A,70,6.1NRT,305.48,14.2,D
6.26905,21.21621,345.57,1.32,1.14,2024-02-02,1218,A,92,6.1NRT,307.73,58.71,D
